match,team,player,won,tier,x,y,zone,match_strategy
639944687,dire,Xenocide,0,Normal,84,106,toplane,21200
640022519,dire,Ay%20mama%2C%20te%20dan%20candela,0,Normal,69,65,midlane,21200
640022519,dire,BaToLocCo,0,Normal,23,103,toplane,21200
640022519,dire,El%20postre%20para%20el%20final,0,Normal,113,58,bottomlane,21200
640022519,dire,ELMO,0,Normal,114,61,bottomlane,21200
640022519,dire,Kalred,0,Normal,52,106,toplane,21200
641717130,dire,Kalred,0,Normal,85,102,toplane,21200
641717130,dire,Mi%20mano%20es%20grande,0,Normal,113,43,bottomlane,21200
641717130,dire,ELMO,0,Normal,94,87,midlane,21200
641717130,dire,%5B_Index%2Ephp_%5D,0,Normal,111,76,bottomlane,21200
641717130,dire,Aist_,0,Normal,71,106,toplane,21200
641756777,radiant,Gonza,0,Normal,47,10,bottomlane,11300
641756777,radiant,Mc%20%E2%80%94%C2%BB%20WaChi,0,Normal,13,41,toplane,11300
641756777,radiant,Orion,0,Normal,38,13,bottomlane,11300
641756777,radiant,Saw,0,Normal,33,32,midlane,11300
641756777,radiant,Xisbe,0,Normal,42,11,bottomlane,11300
641869130,radiant,%5BMCR%5D%20Victor,0,Normal,30,29,midlane,11210
641869130,radiant,lol%2EOs_JaHiR,0,Normal,109,18,bottomlane,11210
641869130,radiant,pinkelephants,0,Normal,15,73,toplane,11210
641869130,radiant,San_AnDroidE,0,Normal,111,19,bottomlane,11210
641869130,radiant,sanorex,0,Normal,84,21,jungle,11210
642864521,radiant,TheRubberDuck,0,Normal,33,32,midlane,12200
642864521,radiant,ParaoSinPoloCtm%20%2El%2E,0,Normal,14,66,toplane,12200
642864521,radiant,Makuto,0,Normal,90,11,bottomlane,12200
642864521,radiant,_dens_,0,Normal,33,29,midlane,12200
642864521,radiant,Fede%20es%20un%20buen%20chico,0,Normal,49,11,bottomlane,12200
643061665,dire,%5BHS%5D%20ParanaHue,0,Normal,113,77,bottomlane,21200
643061665,dire,Diglett,0,Normal,97,85,midlane,21200
643061665,dire,Kizaru,0,Normal,85,107,toplane,21200
643061665,dire,LgN%2Eulfsaar,0,Normal,85,107,toplane,21200
643061665,dire,Shintay,0,Normal,113,65,bottomlane,21200
643208148,radiant,%C5%81%D1%94%D2%B3%D2%B2%E2%88%9A,0,Normal,80,24,jungle,21020
643208148,radiant,LgN%2Eulfsaar,0,Normal,82,32,jungle,21020
643208148,radiant,Minds,0,Normal,31,30,midlane,21020
643208148,radiant,Mithfox,0,Normal,14,65,toplane,21020
643208148,radiant,Soulfrost,0,Normal,14,60,toplane,21020
643346528,dire,Terry%2ETate,0,Normal,112,48,bottomlane,12200
643346528,dire,KeNN%2DY,0,Normal,93,87,midlane,12200
643346528,dire,Qui%2DGon%20Gino,0,Normal,83,106,toplane,12200
643346528,dire,%5B_Index%2Ephp_%5D,0,Normal,78,73,midlane,12200
643346528,dire,Cieguito%20Volador,0,Normal,111,77,bottomlane,12200
643387304,radiant,boo,0,Normal,32,28,midlane,12200
643387304,radiant,CrazyCry,0,Normal,10,39,toplane,12200
643387304,radiant,LgN%2Eulfsaar,0,Normal,37,10,bottomlane,12200
643387304,radiant,mD%2ETeam%20%3E%20PokkerLenDa,0,Normal,32,30,midlane,12200
643387304,radiant,PSO%28%2Akeyler%2A%29,0,Normal,39,10,bottomlane,12200
643438672,dire,mD%2ETeam%20%3E%20PokkerLenDa,0,Normal,77,68,midlane,21200
643438672,dire,Mil%20House,0,Normal,111,77,bottomlane,21200
643438672,dire,Mosh,0,Normal,65,108,toplane,21200
643438672,dire,PSO%28%2Akeyler%2A%29,0,Normal,84,102,toplane,21200
643438672,dire,SexyRodri%2B,0,Normal,114,75,bottomlane,21200
643470370,radiant,sebas,0,Normal,14,70,toplane,12011
643470370,radiant,Na%C2%B4Vi%2EFanArtMauryT,0,Normal,32,28,midlane,12011
643470370,radiant,LgN%2Eulfsaar,0,Normal,82,39,river,12011
643470370,radiant,JP%2EChospasss,0,Normal,50,55,midlane,12011
643470370,radiant,JP%2ELid%40,0,Normal,91,17,jungle,12011
643524414,radiant,%5Bgoo%5D%20Green%20Bastard,0,Normal,16,86,toplane,21200
643524414,radiant,achow311,0,Normal,114,30,bottomlane,21200
643524414,radiant,Joselyn%20Elizabeth,0,Normal,111,24,bottomlane,21200
643524414,radiant,JuanKING,0,Normal,14,86,toplane,21200
643524414,radiant,y%40nelit%40,0,Normal,58,55,midlane,21200
643571475,radiant,Echobrain,0,Normal,54,31,jungle,21110
643571475,radiant,iCanHazBrainz%3F,0,Normal,15,72,toplane,21110
643571475,radiant,L%2DKendall,0,Normal,14,39,toplane,21110
643571475,radiant,Link,0,Normal,38,14,bottomlane,21110
643571475,radiant,msia,0,Normal,50,50,midlane,21110
643627112,dire,UltraViolentCrazySchizo,0,Normal,72,108,toplane,21110
643627112,dire,lSanksl,0,Normal,69,64,midlane,21110
643627112,dire,Murders%20YOU%21,0,Normal,110,77,bottomlane,21110
643627112,dire,2kul4skul,0,Normal,85,105,toplane,21110
643627112,dire,fustercluck,0,Normal,99,51,jungle,21110
645047492,radiant,%5B%E2%88%9A%5D%20RaNciD%21%20Road%20to%202K,0,Normal,50,51,midlane,22100
645047492,radiant,Devbo,0,Normal,32,28,midlane,22100
645047492,radiant,Lord_Dread,0,Normal,15,55,toplane,22100
645047492,radiant,runbtch,0,Normal,97,13,bottomlane,22100
645047492,radiant,Wishfulmetal%2F%2FIran%5C%5C,0,Normal,13,54,toplane,22100
645112787,radiant,%22%2D%C2%B0%2D%2E%2EAlVaRo%2E%2E%2D%C2%B0%2D%22,0,Normal,60,11,bottomlane,11300
645112787,radiant,2kul4skul,0,Normal,14,74,toplane,11300
645112787,radiant,Blazing%20French%20Fry,0,Normal,37,36,midlane,11300
645112787,radiant,miguel123_777%40,0,Normal,91,11,bottomlane,11300
645112787,radiant,top,0,Normal,54,11,bottomlane,11300
645149633,dire,Prof%2E%20Black,0,Normal,113,77,bottomlane,21200
645149633,dire,LgN%2Eulfsaar,0,Normal,96,86,midlane,21200
645149633,dire,PK%2ETenzai,0,Normal,85,106,toplane,21200
645149633,dire,CaptainNaughty,0,Normal,86,104,toplane,21200
645149633,dire,Dinamo,0,Normal,112,44,bottomlane,21200
645199327,radiant,%2D_Damn%2D_it,0,Normal,31,29,midlane,11300
645199327,radiant,%C2%A7%D0%BC%CE%B9%D1%8F%CE%B7%CE%98%C6%92%C6%92,0,Normal,36,9,bottomlane,11300
645199327,radiant,_%2D_%2DThrall%2D_%2D_,0,Normal,36,11,bottomlane,11300
645199327,radiant,BRUTUS,0,Normal,36,9,bottomlane,11300
645199327,radiant,Dringber,0,Normal,13,39,toplane,11300
648246832,radiant,Sh1ntar0,0,Normal,12,40,toplane,21200
648246832,radiant,Lisa%20Ann,0,Normal,30,29,midlane,21200
648246832,radiant,DanZ,0,Normal,48,12,bottomlane,21200
648246832,radiant,Ben%20the%20hen,0,Normal,81,10,bottomlane,21200
648246832,radiant,i%C5%93,0,Normal,14,38,toplane,21200
648271831,radiant,Numb3r5,0,Normal,61,10,bottomlane,21200
648271831,radiant,Additives,0,Normal,37,11,bottomlane,21200
648271831,radiant,GOD%20IS%20GOOD,0,Normal,33,32,midlane,21200
648271831,radiant,grayey,0,Normal,15,38,toplane,21200
648271831,radiant,onyx,0,Normal,14,56,toplane,21200
621624233,radiant,187%23noforeigners,1,High,30,30,midlane,11300
621624233,radiant,AriaOfSoul,1,High,15,38,toplane,11300
621624233,radiant,Cherry%2EGodlike%20%3A3,1,High,45,10,bottomlane,11300
621624233,radiant,KOBE%21,1,High,45,11,bottomlane,11300
621624233,radiant,The%20Tourist,1,High,37,13,bottomlane,11300
623172202,radiant,%29%40rth,1,High,37,10,bottomlane,01301
623172202,radiant,Georgiangorec,1,High,59,11,bottomlane,01301
623172202,radiant,manic_mailman,1,High,33,79,river,01301
623172202,radiant,MELO,1,High,36,11,bottomlane,01301
623172202,radiant,Reaxe,1,High,47,47,midlane,01301
623199714,dire,manic_mailman,1,High,109,39,bottomlane,21200
623199714,dire,Hello%2C%20This%20Is%20Doge,1,High,94,86,midlane,21200
623199714,dire,MahlerFive,1,High,111,76,bottomlane,21200
623199714,dire,%5BNK%5DDotatime,1,High,75,104,toplane,21200
623199714,dire,c%28%27%2D%27c%29,1,High,84,103,toplane,21200
623246765,radiant,%2EInz%7E%20%E7%99%AB%E7%8B%82%20%E7%88%B1%E4%BD%A0,1,High,30,29,midlane,11300
623246765,radiant,CrazYHippo,1,High,14,38,toplane,11300
623246765,radiant,Hello%2C%20This%20Is%20Doge,1,High,38,15,bottomlane,11300
623246765,radiant,manic_mailman,1,High,38,13,bottomlane,11300
623246765,radiant,Rzo,1,High,36,9,bottomlane,11300
624579175,dire,Jakethetrousersnake,1,High,113,76,bottomlane,31100
624579175,dire,Marlow%23Believe,1,High,82,103,toplane,31100
624579175,dire,standin%2EAnonymouS,1,High,88,79,midlane,31100
624579175,dire,SwordMaNNNNNN,1,High,86,101,toplane,31100
624579175,dire,XxPvChYxX,1,High,85,107,toplane,31100
624608163,radiant,Neltharion%20The%20Earth%20Warder,1,High,30,29,midlane,11300
624608163,radiant,a%20s%20p%20e%20c%20k,1,High,14,38,toplane,11300
624608163,radiant,Anci3nT,1,High,37,10,bottomlane,11300
624608163,radiant,%C6%92%2Fy,1,High,36,12,bottomlane,11300
624608163,radiant,%E3%81%82%E3%82%8A%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%A7,1,High,38,11,bottomlane,11300
624642968,dire,%E3%81%82%E3%82%8A%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%A7,1,High,44,97,jungle,11210
624642968,dire,Eboneezer%20Splooge,1,High,93,87,midlane,11210
624642968,dire,Neltharion%20The%20Earth%20Warder,1,High,86,107,toplane,11210
624642968,dire,pr0ton,1,High,108,35,bottomlane,11210
624642968,dire,Steve%2DO,1,High,111,77,bottomlane,11210
624692548,radiant,%2Enn%2ENo1Ev3r,1,High,37,13,bottomlane,11300
624692548,radiant,cutecouriers,1,High,36,10,bottomlane,11300
624692548,radiant,GameOwen,1,High,15,55,toplane,11300
624692548,radiant,MoteL,1,High,49,10,bottomlane,11300
624692548,radiant,qwerty,1,High,30,30,midlane,11300
624755961,radiant,manic_mailman,1,High,38,14,bottomlane,11300
624755961,radiant,Wilford%20Brimley,1,High,15,39,toplane,11300
624755961,radiant,Whorrenstien,1,High,30,29,midlane,11300
624755961,radiant,evanthebouncy,1,High,36,9,bottomlane,11300
624755961,radiant,Captain%20Party%20Hat,1,High,37,11,bottomlane,11300
626519881,radiant,%E8%BF%9C%E5%BE%97%E8%A6%81%E5%91%BD%E7%9A%84%E7%88%B1%E6%83%85,1,High,15,38,toplane,21200
626519881,radiant,Br1Ght,1,High,29,33,midlane,21200
626519881,radiant,ChromeD,1,High,46,13,bottomlane,21200
626519881,radiant,hitchnz,1,High,13,41,toplane,21200
626519881,radiant,TotemOfScrotum,1,High,36,11,bottomlane,21200
626780627,dire,%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F%20%D1%80%D1%8B%D0%B1%D0%B0,1,High,111,63,bottomlane,12200
626780627,dire,Gimner,1,High,88,82,midlane,12200
626780627,dire,Lazybones,1,High,85,107,toplane,12200
626780627,dire,mura,1,High,91,82,midlane,12200
626780627,dire,ScReaM%E2%84%A2,1,High,113,46,bottomlane,12200
626855387,dire,zeaL,1,High,86,106,toplane,31100
626855387,dire,Pinkie%20pie,1,High,86,103,toplane,31100
626855387,dire,%5E1%D0%9A%D0%9E%D0%A2,1,High,112,71,bottomlane,31100
626855387,dire,Homer%20Simpson,1,High,85,107,toplane,31100
626855387,dire,Luftwaffe,1,High,70,63,midlane,31100
627040007,radiant,E%3A%5CRelax%5CSunshine,1,High,31,29,midlane,12200
627040007,radiant,Milka,1,High,33,30,midlane,12200
627040007,radiant,Note,1,High,36,10,bottomlane,12200
627040007,radiant,Old%20Superhero,1,High,13,41,toplane,12200
627040007,radiant,V0rtex,1,High,38,11,bottomlane,12200
627083336,radiant,swooped,1,High,37,10,bottomlane,12200
627083336,radiant,Potus,1,High,13,40,toplane,12200
627083336,radiant,TakingBackJelly,1,High,32,30,midlane,12200
627083336,radiant,ImpossibruZZ,1,High,46,10,bottomlane,12200
627083336,radiant,MollYYY,1,High,32,28,midlane,12200
627166226,radiant,%C2%AEPapy%E2%84%A2,1,High,13,40,toplane,11300
627166226,radiant,%D0%A2%D1%83%D1%80%D0%B1%D0%BE%20%D0%95%D0%B6%D0%B8%D0%BA,1,High,36,11,bottomlane,11300
627166226,radiant,%D0%AF%20%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5%D1%86,1,High,38,11,bottomlane,11300
627166226,radiant,Crash%20Bandicoot,1,High,33,29,midlane,11300
627166226,radiant,TERRIBAD,1,High,36,9,bottomlane,11300
627616609,radiant,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,1,High,36,9,bottomlane,12200
627616609,radiant,Albinoblackbear,1,High,12,39,toplane,12200
627616609,radiant,Hello%2C%20This%20Is%20Doge,1,High,33,28,midlane,12200
627616609,radiant,Je%20suis%2C%20d%C3%A9sol%C3%A9,1,High,37,11,bottomlane,12200
627616609,radiant,SkonePue%3A3,1,High,30,29,midlane,12200
628111860,dire,Toofatcat,1,High,80,105,toplane,31100
628111860,dire,SPACE%20LANCE,1,High,86,105,toplane,31100
628111860,dire,W0LFW00D,1,High,113,76,bottomlane,31100
628111860,dire,Hopes,1,High,86,107,toplane,31100
628111860,dire,Pollo%20%20%3DJ,1,High,94,87,midlane,31100
628202167,dire,Hopes,1,High,86,103,toplane,31100
628202167,dire,My%20Childhood,1,High,86,103,toplane,31100
628202167,dire,Pollo%20%20%3DJ,1,High,89,84,midlane,31100
628202167,dire,Solo,1,High,111,76,bottomlane,31100
628202167,dire,W0LFW00D,1,High,86,106,toplane,31100
629067363,radiant,hail,1,High,32,28,midlane,12200
629067363,radiant,Huuto,1,High,13,39,toplane,12200
629067363,radiant,Psyduck%3C3M%2EA%2E,1,High,36,9,bottomlane,12200
629067363,radiant,ROLFHORSE,1,High,37,14,bottomlane,12200
629067363,radiant,SEANS%20VOCABULARY%20BOOK,1,High,30,29,midlane,12200
629142053,dire,Zner,1,High,38,106,toplane,31100
629142053,dire,Thrower,1,High,93,85,midlane,31100
629142053,dire,junyou,1,High,113,76,bottomlane,31100
629142053,dire,__%2C%2C%2C_%2A%2C%2E%2C%2A_%2C%2C%2C__,1,High,86,107,toplane,31100
629142053,dire,B000n,1,High,85,102,toplane,31100
640050884,dire,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,1,High,85,105,toplane,31100
640050884,dire,Chet%20Johnson,1,High,115,76,bottomlane,31100
640050884,dire,evanthebouncy,1,High,94,88,midlane,31100
640050884,dire,Hello%2C%20This%20Is%20Doge,1,High,86,106,toplane,31100
640050884,dire,Skitt,1,High,85,102,toplane,31100
641405166,radiant,Mus%C2%A7%2E%2E%2E%21%21%21,1,High,15,39,toplane,11300
641405166,radiant,orangerunner,1,High,38,13,bottomlane,11300
641405166,radiant,roar,1,High,49,11,bottomlane,11300
641405166,radiant,so%20humongous%20big,1,High,36,10,bottomlane,11300
641405166,radiant,WM,1,High,33,29,midlane,11300
641876436,radiant,Throne%20of%20Games,1,High,71,32,jungle,11030
641876436,radiant,Lucky%2E%2E%2E,1,High,15,39,toplane,11030
641876436,radiant,Yung%20Boi,1,High,60,43,jungle,11030
641876436,radiant,bembos,1,High,47,43,midlane,11030
641876436,radiant,Cricket,1,High,50,31,jungle,11030
643015651,radiant,Masoku,1,High,14,38,toplane,22100
643015651,radiant,orangerunner,1,High,31,29,midlane,22100
643015651,radiant,roar,1,High,16,51,toplane,22100
643015651,radiant,so%20humongous%20big,1,High,32,28,midlane,22100
643015651,radiant,Tori%20Black,1,High,67,12,bottomlane,22100
643121928,dire,das,1,High,95,85,midlane,32000
643121928,dire,Kynamite%2D_%2D,1,High,73,65,midlane,32000
643121928,dire,niunior,1,High,84,106,toplane,32000
643121928,dire,PAAAIN_,1,High,76,105,toplane,32000
643121928,dire,ReparaFelixJunior,1,High,75,105,toplane,32000
643624058,dire,wgf4242,1,High,111,63,bottomlane,21200
643624058,dire,%E6%B9%BF%E5%A4%AA%E4%B8%8D%E5%8F%AF%E4%BB%A5,1,High,96,86,midlane,21200
643624058,dire,%E6%81%A9%E8%B5%90%E8%A7%A3%E8%84%B1,1,High,69,104,toplane,21200
643624058,dire,%E5%BC%BA%E8%A1%8C%E5%90%B9%E6%AF%94,1,High,61,105,toplane,21200
643624058,dire,%E3%82%9C%D9%82%20%20%20%20%20Votre%20elle%20%20%20%20%20%E3%80%82,1,High,113,76,bottomlane,21200
644617314,radiant,anassarg,1,High,100,12,bottomlane,31100
644617314,radiant,Anoonymous%202,1,High,15,47,toplane,31100
644617314,radiant,massiker,1,High,13,39,toplane,31100
644617314,radiant,soulhunter731,1,High,13,39,toplane,31100
644617314,radiant,TWMG%2EMajaman,1,High,31,30,midlane,31100
644941370,dire,%5BRoGu3%5D%20AnThRaX,1,High,74,104,toplane,22100
644941370,dire,%5BS%2EG%5DMore,1,High,112,47,bottomlane,22100
644941370,dire,Lenin,1,High,93,87,midlane,22100
644941370,dire,MatmaQ,1,High,66,106,toplane,22100
644941370,dire,Skyrocket%20that%20MMR,1,High,93,84,midlane,22100
644957827,dire,Smile%2EZz,1,High,84,104,toplane,31100
644957827,dire,FireFireFire,1,High,85,107,toplane,31100
644957827,dire,Cricket,1,High,85,106,toplane,31100
644957827,dire,%28JOKER%29%20Fatal_Anus,1,High,92,78,midlane,31100
644957827,dire,bembos,1,High,115,76,bottomlane,31100
645093123,radiant,DuckiesUnite,1,High,58,13,jungle,11210
645093123,radiant,Happykillmorexx,1,High,48,11,bottomlane,11210
645093123,radiant,Hey%20Bitches%2C%20Let%27s%20FIght%21,1,High,12,68,toplane,11210
645093123,radiant,Timmah,1,High,45,12,bottomlane,11210
645093123,radiant,Tina%E5%9C%86%E5%9C%86,1,High,31,31,midlane,11210
645149155,dire,%28JOKER%29%20Fatal_Anus,1,High,86,103,toplane,21200
645149155,dire,Dr%20StickyNuts,1,High,95,84,midlane,21200
645149155,dire,Father%3F%3F,1,High,113,77,bottomlane,21200
645149155,dire,Me,1,High,112,76,bottomlane,21200
645149155,dire,Nevermind,1,High,85,103,toplane,21200
645174955,dire,Nevermind,1,High,85,107,toplane,21200
645174955,dire,Me,1,High,114,76,bottomlane,21200
645174955,dire,Dr%20StickyNuts,1,High,94,89,midlane,21200
645174955,dire,%28JOKER%29%20Fatal_Anus,1,High,86,103,toplane,21200
645174955,dire,Father%3F%3F,1,High,111,77,bottomlane,21200
645181933,dire,%21Davids%5E,1,High,71,106,toplane,31010
645181933,dire,Chaoschyld,1,High,90,82,midlane,31010
645181933,dire,Raintits%E2%84%A2,1,High,85,103,toplane,31010
645181933,dire,rgalarza999,1,High,74,105,toplane,31010
645181933,dire,sheepcattle,1,High,98,30,jungle,31010
645191970,dire,%7C%2D%20RavLitOwEzzy,1,High,116,77,bottomlane,21101
645191970,dire,DnnY,1,High,85,107,toplane,21101
645191970,dire,Hello%2C%20This%20Is%20Doge,1,High,85,104,toplane,21101
645191970,dire,Maraloc,1,High,44,76,river,21101
645191970,dire,XAMADE,1,High,93,86,midlane,21101
645197172,radiant,Twin3037,1,High,32,29,midlane,11300
645197172,radiant,Mars%20Rover,1,High,37,11,bottomlane,11300
645197172,radiant,DaVicho,1,High,38,10,bottomlane,11300
645197172,radiant,Bear%20Wrestler,1,High,14,39,toplane,11300
645197172,radiant,Flying%20Turd%20Nugget,1,High,36,10,bottomlane,11300
645228608,radiant,%C4%B1Karyuu,1,High,32,28,midlane,12110
645228608,radiant,Fedio,1,High,39,13,bottomlane,12110
645228608,radiant,ItS%5BTyLeR%5D%5BDuDrEn%5DBITCH,1,High,15,44,toplane,12110
645228608,radiant,Ninac64,1,High,82,33,jungle,12110
645228608,radiant,TWMG%2EMajaman,1,High,31,31,midlane,12110
645231926,dire,Glenda%20%E2%99%A5,1,High,94,89,midlane,21200
645231926,dire,J%2EF%2EKillconfirmed,1,High,114,77,bottomlane,21200
645231926,dire,Lidow,1,High,86,107,toplane,21200
645231926,dire,nuc%7Ceos,1,High,112,76,bottomlane,21200
645231926,dire,Ralphs,1,High,85,107,toplane,21200
645260190,dire,Skeelayz,1,High,84,75,midlane,12110
645260190,dire,Sir%20Wukee,1,High,114,77,bottomlane,12110
645260190,dire,Fiaro%28%D8%AF%D9%8A%D9%83%20%D9%84%D8%B7%D8%AE%D8%A9%29,1,High,79,62,jungle,12110
645260190,dire,Gambit,1,High,97,85,midlane,12110
645260190,dire,Linkdude112,1,High,85,104,toplane,12110
645268274,dire,bembos,1,High,82,107,toplane,21110
645268274,dire,Cricket,1,High,109,44,bottomlane,21110
645268274,dire,Demacia%21%21%21%21,1,High,85,107,toplane,21110
645268274,dire,hem,1,High,61,74,jungle,21110
645268274,dire,Nature,1,High,93,86,midlane,21110
645274767,radiant,%5BBRAVO%5DTERRAN,1,High,56,12,bottomlane,21200
645274767,radiant,%E7%BE%8E%E2%99%A5%E2%99%A5%E7%A5%9E,1,High,30,29,midlane,21200
645274767,radiant,5heng%E3%80%81,1,High,13,39,toplane,21200
645274767,radiant,evanthebouncy,1,High,14,38,toplane,21200
645274767,radiant,Icarus%20Menethil,1,High,40,12,bottomlane,21200
645282289,dire,NAMJA,1,High,85,106,toplane,31100
645282289,dire,Ralphs,1,High,93,89,midlane,31100
645282289,dire,Azazel,1,High,85,103,toplane,31100
645282289,dire,Amazing%20%E6%B5%81%E6%B0%93,1,High,36,107,toplane,31100
645282289,dire,Kimoji%2D,1,High,113,68,bottomlane,31100
645396133,radiant,%E6%A2%A6%E4%B8%80%E5%9C%BA,1,High,30,29,midlane,21200
645396133,radiant,Corazon%20Serrano%20%2E%2E%20%21%21%20%3AD,1,High,38,11,bottomlane,21200
645396133,radiant,Kobe%28beast%29,1,High,36,10,bottomlane,21200
645396133,radiant,orange,1,High,15,38,toplane,21200
645396133,radiant,Pontus,1,High,13,39,toplane,21200
648148700,dire,%E3%81%8A%EF%BD%93%EF%BD%88%EF%BD%90%E3%81%B2%EF%BD%8D,1,High,80,107,toplane,30110
648148700,dire,Darkplay,1,High,73,58,jungle,30110
648148700,dire,DarkPoly,1,High,80,103,toplane,30110
648148700,dire,Strayk,1,High,111,76,bottomlane,30110
648148700,dire,Sup%20Jojo,1,High,85,103,toplane,30110
648170324,radiant,Massive%20Slut,1,High,38,13,bottomlane,11300
648170324,radiant,Firbozz%20Pieman,1,High,11,40,toplane,11300
648170324,radiant,%E3%81%8A%EF%BD%93%EF%BD%88%EF%BD%90%E3%81%B2%EF%BD%8D,1,High,38,12,bottomlane,11300
648170324,radiant,%5BEl%20Perro%20Guano%5D,1,High,37,13,bottomlane,11300
648170324,radiant,15k,1,High,33,29,midlane,11300
648244534,dire,8D,1,High,92,88,midlane,22100
648244534,dire,buroy,1,High,111,65,bottomlane,22100
648244534,dire,Golden%20Eyed%20Dragon,1,High,93,84,midlane,22100
648244534,dire,moramora,1,High,85,107,toplane,22100
648244534,dire,Olaf,1,High,67,108,toplane,22100
648267400,radiant,GunZ_xD%21,1,High,36,11,bottomlane,13100
648267400,radiant,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,1,High,31,29,midlane,13100
648267400,radiant,%2AStyLee%7C%2D%7C2nZ%2A,1,High,14,48,toplane,13100
648267400,radiant,Dath,1,High,33,29,midlane,13100
648267400,radiant,PandemoniuM,1,High,30,32,midlane,13100
621624233,dire,CaTrachiN0s,0,High,111,76,bottomlane,11300
621624233,dire,Hermaj,0,High,94,88,midlane,11300
621624233,dire,pizzapasta,0,High,113,76,bottomlane,11300
621624233,dire,Suarez%20%7C%20YNWA,0,High,85,107,toplane,11300
621624233,dire,Wilbo%20Baggins,0,High,111,77,bottomlane,11300
623172202,dire,%C3%B6%20kabeza10%20%C3%B6,0,High,48,108,toplane,11120
623172202,dire,871473817,0,High,111,76,bottomlane,11120
623172202,dire,Craz1220,0,High,93,88,midlane,11120
623172202,dire,Doge,0,High,47,86,jungle,11120
623172202,dire,Hamish,0,High,64,95,jungle,11120
623199714,radiant,Lichi,0,High,12,41,toplane,12200
623199714,radiant,commandoviper,0,High,38,13,bottomlane,12200
623199714,radiant,J%2EGatsby,0,High,58,12,bottomlane,12200
623199714,radiant,%40impulse,0,High,32,28,midlane,12200
623199714,radiant,44%2E,0,High,31,30,midlane,12200
623246765,dire,%2DSaw%2D,0,High,87,80,midlane,21200
623246765,dire,%5BA%5DJuve,0,High,114,76,bottomlane,21200
623246765,dire,AoE%20%7C%20HeX%2E,0,High,86,105,toplane,21200
623246765,dire,Keepin%20It%20Derp,0,High,85,105,toplane,21200
623246765,dire,unname_lxy,0,High,114,76,bottomlane,21200
624579175,radiant,Dangly%20Deever,0,High,33,29,midlane,12200
624579175,radiant,manic_mailman,0,High,38,11,bottomlane,12200
624579175,radiant,Roronoa%20Zoro%3C3,0,High,14,40,toplane,12200
624579175,radiant,same%E2%99%A5m1stake%20%2E,0,High,37,11,bottomlane,12200
624579175,radiant,Tears%20of%20Magenta%2E%20NO%20HOPE,0,High,30,30,midlane,12200
624608163,dire,War_antony,0,High,84,106,toplane,31100
624608163,dire,gdawg,0,High,86,103,toplane,31100
624608163,dire,manic_mailman,0,High,112,76,bottomlane,31100
624608163,dire,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,0,High,96,85,midlane,31100
624608163,dire,Flashing%2Elight,0,High,84,106,toplane,31100
624642968,radiant,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,0,High,40,10,bottomlane,11210
624642968,radiant,evanthebouncy,0,High,25,45,jungle,11210
624642968,radiant,Jyrgnburgn%20Nordbeard,0,High,38,10,bottomlane,11210
624642968,radiant,manic_mailman,0,High,18,87,toplane,11210
624642968,radiant,Nannykiller,0,High,33,31,midlane,11210
624692548,dire,Chief,0,High,79,105,toplane,31100
624692548,dire,evanthebouncy,0,High,111,76,bottomlane,31100
624692548,dire,Juke,0,High,93,89,midlane,31100
624692548,dire,manic_mailman,0,High,86,104,toplane,31100
624692548,dire,Tom%20Hammerschmidt,0,High,85,107,toplane,31100
624755961,dire,mago%2Ew%21%20%20%3C3%20%20hdi,0,High,112,77,bottomlane,11300
624755961,dire,W0LFW00D,0,High,82,105,toplane,11300
624755961,dire,Pollo%20%20%3DJ,0,High,86,80,midlane,11300
624755961,dire,Hopes,0,High,112,71,bottomlane,11300
624755961,dire,Dieseltov,0,High,110,76,bottomlane,11300
626519881,dire,bigdog%20flexin,0,High,60,105,toplane,31100
626519881,dire,chromatic,0,High,85,105,toplane,31100
626519881,dire,Claybear,0,High,109,42,bottomlane,31100
626519881,dire,Smoked%20Ham,0,High,94,85,midlane,31100
626519881,dire,W0LFW00D,0,High,79,106,toplane,31100
626780627,radiant,Davy%20Jones,0,High,30,29,midlane,12200
626780627,radiant,mid,0,High,38,36,midlane,12200
626780627,radiant,Old%20Superhero,0,High,44,11,bottomlane,12200
626780627,radiant,Relodjihn,0,High,13,39,toplane,12200
626780627,radiant,T_Mac,0,High,40,11,bottomlane,12200
